日期,交运设备,燃气,汽车零部件,航运港口,房地产服务,仪器仪表,采掘行业,游戏,汽车服务,电网设备,中药,风电设备,珠宝首饰,酿酒行业,纺织服装,包装材料,保险,环保行业,证券,计算机设备,公用事业,铁路公路,生物制品,航空机场,非金属材料,造纸印刷,互联网服务,塑料制品,光学光电子,钢铁行业,橡胶制品,多元金融,航天航空,光伏设备,煤炭行业,石油行业,工程咨询服务,化学制药,工程建设,农牧饲渔,消费电子,工程机械,医疗服务,化学原料,通信设备,文化传媒,房地产开发,汽车整车,医药商业,水泥建材,装修建材,通用设备,贵金属,化纤行业,玻璃玻纤,电子化学品,教育,贸易行业,有色金属,半导体,装修装饰,食品饮料,旅游酒店,小金属,电机,家用轻工,银行,电子元件,专业服务,电源设备,美容护理,专用设备,医疗器械,物流行业,船舶制造,化肥行业,农药兽药,软件开发,通信服务,电力行业,电池,商业百货,家电行业,综合行业,化学制品,能源金属
2014-08-26,4527.6,,10307.81,4920.02,,5033.4,,,,9517.39,,,,12641.9,6400.02,,609.36,,61557.27,,3904.19,2626.04,,1728.4,,3362.3,8814.04,4799.0,,2928.88,,,17545.44,,3907.98,5508.64,,13057.61,5976.96,6741.11,,,,,4807.94,9887.44,9143.48,,,10244.48,6811.97,10811.84,,4417.73,10851.2,,,6505.45,7519.73,,,9026.73,8730.92,,,13884.81,1830.9,6120.33,,,,,,3621.49,,,,,,6523.41,,9628.36,5953.47,5226.2,6904.52,
2014-08-27,4580.47,,10377.49,4857.96,,5076.94,,,,9563.27,,,,12688.54,6420.21,,608.19,,61648.78,,3915.44,2629.53,,1718.87,,3444.95,8895.96,4868.11,,2916.63,,,18217.0,,3904.87,5523.8,,13064.4,5971.93,6767.23,,,,,4836.54,9821.72,9156.94,,,10263.33,6805.7,10841.77,,4458.08,10966.88,,,6518.17,7501.39,,,9080.27,8714.78,,,13942.31,1826.36,6158.42,,,,,,3620.74,,,,,,6528.36,,9736.01,6016.96,5280.77,6950.96,
2014-08-28,4543.22,,10258.69,4806.94,,5004.98,,,,9540.74,,,,12623.03,6387.32,,609.23,,61499.61,,3902.34,2601.23,,1704.84,,3361.62,8837.97,4816.85,,2901.29,,,17736.57,,3905.41,5562.25,,12966.38,5908.31,6727.68,,,,,4800.07,9733.0,9082.58,,,10218.85,6775.12,10770.09,,4434.14,10911.44,,,6479.78,7439.64,,,9047.67,8683.45,,,13737.23,1799.34,6091.03,,,,,,3603.17,,,,,,6470.63,,9575.8,5960.41,5336.93,6901.34,
2014-08-29,4655.39,,10419.76,4843.21,,5056.45,,,,9622.39,,,,12844.27,6455.09,,613.67,,62309.64,,3938.15,2634.93,,1716.1,,3373.5,8949.86,4871.36,,2914.3,,,18593.17,,3929.74,5551.25,,13065.23,5983.92,6772.19,,,,,4888.98,9751.82,9169.75,,,10317.34,6875.39,10882.61,,4470.03,11073.46,,,6529.52,7480.86,,,9126.25,8758.54,,,13856.75,1818.85,6196.38,,,,,,3644.48,,,,,,6544.14,,9671.86,6040.06,5353.74,6957.39,
2014-09-01,4741.3,,10589.55,4911.27,,5140.89,,,,9740.65,,,,12969.69,6537.9,,617.91,,62628.77,,3986.7,2663.1,,1719.53,,3422.73,9132.81,4946.44,,2949.02,,,19445.36,,3952.25,5568.13,,13254.94,6037.38,6839.2,,,,,4939.69,9953.73,9253.09,,,10465.9,6972.39,11051.29,,4544.82,11224.56,,,6659.29,7581.72,,,9233.45,8864.12,,,14089.22,1820.96,6293.08,,,,,,3669.43,,,,,,6599.08,,9817.82,6138.96,5408.92,7067.07,
2014-09-02,4813.31,,10694.26,5097.19,,5195.17,,,,9880.62,,,,13246.38,6625.91,,623.83,,64144.65,,4025.79,2701.62,,1742.04,,3473.01,9249.55,5020.53,,2993.38,,,20554.31,,4021.5,5594.98,,13429.92,6100.85,6915.23,,,,,5020.62,10033.82,9361.23,,,10582.8,7030.36,11220.34,,4614.58,11386.71,,,6729.59,7721.57,,,9319.17,8963.67,,,14319.02,1844.41,6390.25,,,,,,3711.56,,,,,,6669.29,,9960.15,6208.03,5501.83,7154.51,
2014-09-03,4860.08,,10787.37,5138.92,,5285.18,,,,10161.45,,,,13334.2,6671.59,,632.18,,64141.11,,4078.21,2709.18,,1757.12,,3471.04,9295.17,5047.71,,3015.66,,,20647.98,,4077.18,5681.49,,13511.76,6135.41,6974.03,,,,,5074.92,10285.61,9462.56,,,10618.23,7062.95,11366.07,,4635.5,11432.7,,,6799.49,7764.14,,,9383.84,9015.93,,,14467.41,1861.99,6413.68,,,,,,3785.87,,,,,,6737.29,,10056.67,6247.71,5520.22,7198.55,
2014-09-04,4895.64,,10833.77,5250.67,,5336.33,,,,10214.08,,,,13401.72,6745.76,,648.53,,65200.41,,4185.4,2759.27,,1773.62,,3512.7,9382.7,5135.77,,3016.51,,,21017.6,,4102.05,5698.52,,13585.91,6204.36,7000.52,,,,,5130.08,10303.73,9577.99,,,10704.62,7175.3,11433.15,,4672.52,11617.27,,,6889.86,7786.55,,,9443.98,9083.02,,,14603.96,1873.44,6458.61,,,,,,3849.12,,,,,,6806.89,,10113.44,6289.98,5557.31,7249.7,
2014-09-05,5095.88,,10979.65,5520.48,,5293.73,,,,10329.33,,,,13406.64,6778.35,,650.48,,65746.48,,4215.11,2789.72,,1806.54,,3551.94,9389.81,5184.07,,3039.34,,,20899.18,,4133.95,5732.06,,13672.87,6265.0,6991.29,,,,,5147.03,10205.64,9602.76,,,10739.54,7188.82,11588.12,,4745.25,11655.09,,,6983.27,7891.41,,,9502.87,9080.6,,,14731.54,1883.93,6489.28,,,,,,3899.01,,,,,,6857.46,,10202.74,6303.97,5554.41,7285.64,
2014-09-09,5096.61,,11135.52,5598.94,,5282.04,,,,10335.66,,,,13297.21,6851.86,,647.36,,65124.55,,4218.27,2797.29,,1843.95,,3568.52,9401.81,5222.52,,3095.18,,,21204.25,,4155.68,5704.67,,13846.58,6298.64,7004.2,,,,,5159.09,10302.25,9601.23,,,10798.34,7179.91,11651.87,,4795.65,11724.07,,,7135.39,7852.17,,,9570.4,9115.22,,,14861.41,1873.4,6550.29,,,,,,3915.27,,,,,,6884.24,,10361.19,6439.62,5599.45,7343.82,
2014-09-10,5100.52,,11069.81,5682.28,,5371.3,,,,10381.98,,,,13357.03,6891.09,,639.53,,64588.01,,4236.64,2796.4,,1845.3,,3580.38,9442.78,5353.45,,3136.03,,,21553.84,,4106.22,5657.19,,13843.23,6296.6,7067.22,,,,,5154.28,10328.7,9593.5,,,10820.91,7221.63,11735.8,,4845.3,11770.25,,,7144.7,7814.17,,,9604.46,9281.51,,,14887.97,1858.77,6536.13,,,,,,3889.68,,,,,,6924.91,,10401.32,6389.56,5602.2,7426.52,
2014-09-11,5084.86,,11001.06,5650.49,,5333.84,,,,10386.68,,,,13305.93,6877.72,,632.82,,64782.46,,4199.67,2846.69,,1833.53,,3569.24,9482.54,5425.78,,3081.1,,,21897.78,,4084.76,5642.18,,13777.66,6297.92,7138.17,,,,,5141.16,10406.18,9596.65,,,10876.02,7318.22,11743.64,,4839.69,11779.43,,,7091.59,7790.92,,,9547.4,9331.81,,,14824.02,1853.11,6519.8,,,,,,3849.28,,,,,,6914.55,,10356.25,6418.18,5580.58,7424.77,
2014-09-12,5219.14,,11167.77,5708.77,,5371.23,,,,10547.35,,,,13340.72,7015.77,,637.09,,64947.67,,4243.87,2868.56,,1872.22,,3625.87,9558.99,5441.91,,3108.36,,,22380.6,,4121.75,5679.06,,13915.06,6421.72,7182.73,,,,,5202.3,10444.72,9749.19,,,10984.59,7330.37,12005.94,,4890.73,12014.38,,,7166.78,7875.03,,,9639.74,9430.88,,,15109.97,1864.42,6593.4,,,,,,3895.78,,,,,,7035.62,,10532.27,6476.0,5667.55,7529.15,
2014-09-15,5223.13,,11192.02,5718.02,,5434.2,,,,10641.98,,,,13330.18,7075.87,,630.95,,65114.61,,4269.24,2902.01,,1923.6,,3673.58,9636.17,5522.49,,3156.25,,,22587.26,,4196.93,5670.79,,14017.24,6432.08,7267.09,,,,,5219.81,10522.67,9804.9,,,11068.68,7369.89,12202.42,,4974.64,12151.63,,,7299.55,7934.51,,,9777.62,9538.44,,,15175.9,1857.52,6651.27,,,,,,3944.31,,,,,,7079.78,,10676.98,6535.6,5763.63,7621.09,
2014-09-16,5048.51,,10806.25,5617.72,,5184.95,,,,10343.96,,,,13029.85,6898.63,,620.37,,63201.98,,4193.35,2856.63,,1892.33,,3629.47,9310.51,5364.77,,3173.6,,,21203.23,,4089.7,5592.2,,13593.93,6510.91,7095.23,,,,,5117.01,10032.36,9628.29,,,10773.49,7241.85,11884.37,,4804.07,11729.95,,,7072.66,7843.17,,,9528.76,9309.18,,,14711.94,1860.17,6440.82,,,,,,3849.04,,,,,,7006.52,,10340.88,6429.85,5584.38,7384.66,
2014-09-17,5060.53,,10866.65,5696.61,,5210.61,,,,10431.91,,,,13068.77,6992.96,,624.26,,63464.26,,4264.84,2894.74,,1906.19,,3620.99,9367.21,5422.15,,3158.03,,,21108.99,,4106.44,5595.81,,13727.91,6590.12,7208.42,,,,,5130.89,10072.22,9854.83,,,10888.73,7273.58,12030.51,,4904.49,11818.86,,,7146.84,7931.86,,,9681.78,9373.5,,,15060.44,1856.49,6457.73,,,,,,3862.01,,,,,,7070.55,,10504.65,6492.58,5710.0,7447.88,
2014-09-18,5048.06,,10947.68,5718.71,,5227.39,,,,10477.99,,,,13156.26,7057.95,,625.61,,64013.81,,4328.78,2964.63,,1908.82,,3639.22,9441.36,5493.24,,3170.72,,,21050.65,,4150.94,5585.4,,13939.92,6497.82,7310.45,,,,,5131.37,10062.84,9805.3,,,10912.06,7318.11,12083.23,,4975.78,11804.33,,,7208.39,7911.87,,,9762.5,9409.78,,,15016.26,1867.47,6496.94,,,,,,3899.82,,,,,,7087.79,,10560.86,6478.61,5810.33,7507.19,
2014-09-19,5150.91,,11040.97,5711.89,,5301.22,,,,10551.39,,,,13245.92,7102.94,,631.18,,64389.52,,4370.15,2952.07,,1910.13,,3649.51,9501.05,5578.95,,3186.04,,,21919.6,,4169.96,5615.16,,14102.55,6554.83,7423.6,,,,,5207.2,10186.72,9861.32,,,11012.3,7388.68,12182.51,,5014.44,11955.86,,,7246.6,7909.08,,,9830.91,9532.83,,,15143.35,1868.51,6541.38,,,,,,3892.51,,,,,,7130.03,,10636.18,6495.83,5855.01,7587.75,
2014-09-22,5022.73,,10856.63,5706.3,,5215.93,,,,10386.76,,,,12977.4,7044.33,,613.25,,63370.86,,4300.14,2880.73,,1860.77,,3598.13,9397.19,5520.05,,3088.4,,,21404.78,,4105.1,5505.58,,14013.91,6412.86,7301.12,,,,,5135.77,9985.73,9746.77,,,10847.12,7290.76,11961.52,,4952.34,11875.01,,,7066.63,7715.92,,,9719.8,9570.36,,,14978.69,1829.57,6448.32,,,,,,3823.29,,,,,,7059.33,,10452.52,6364.85,5795.98,7516.09,
2014-09-23,5101.83,,10949.72,5704.86,,5260.09,,,,10579.58,,,,13062.67,7126.55,,616.92,,64441.72,,4350.27,2901.36,,1877.24,,3676.83,9524.31,5626.51,,3110.1,,,22154.36,,4129.63,5515.57,,14131.04,6482.76,7397.79,,,,,5218.93,10107.45,9870.45,,,10997.44,7320.77,12216.57,,5034.54,12035.4,,,7160.7,7775.44,,,9805.44,9635.05,,,15116.6,1837.67,6532.97,,,,,,3871.02,,,,,,7095.49,,10583.17,6423.66,5939.24,7593.61,
2014-09-24,5222.95,,11133.53,5740.74,,5326.63,,,,10793.01,,,,13236.49,7233.02,,632.05,,67422.45,,4400.35,2927.56,,1901.62,,3729.26,9643.13,5689.22,,3164.84,,,22879.55,,4239.91,5580.41,,14275.32,6694.48,7485.46,,,,,5299.38,10223.91,9968.86,,,11155.49,7381.71,12497.57,,5090.64,12199.46,,,7231.79,7925.07,,,9953.62,9666.41,,,15282.37,1856.59,6619.4,,,,,,3931.22,,,,,,7207.46,,10709.01,6499.33,6001.64,7693.21,
2014-09-25,5233.92,,11175.14,5902.14,,5307.88,,,,11037.37,,,,13216.21,7206.83,,631.57,,66889.21,,4404.37,2908.02,,1919.66,,3716.09,9645.92,5700.93,,3161.34,,,23099.01,,4210.71,5575.38,,14253.02,6687.58,7471.1,,,,,5297.68,10249.08,9920.92,,,11137.05,7415.17,12665.65,,5087.64,12173.17,,,7241.74,7887.47,,,9911.91,9612.65,,,15319.86,1858.91,6607.09,,,,,,3944.61,,,,,,7269.87,,10697.82,6464.35,5992.24,7691.03,
2014-09-26,5223.11,,11238.95,5862.6,,5278.16,,,,11348.9,,,,13234.56,7234.12,,633.68,,66986.79,,4389.97,2933.19,,1942.2,,3750.38,9674.18,5784.12,,3176.28,,,22767.13,,4212.93,5555.58,,14311.26,6698.95,7697.72,,,,,5359.85,10305.57,9930.68,,,11238.93,7463.02,12724.44,,5133.63,12281.45,,,7314.83,7917.35,,,10010.2,9585.23,,,15438.37,1856.04,6635.31,,,,,,3926.39,,,,,,7291.64,,10783.99,6488.28,6033.99,7703.0,
2014-09-29,5427.12,,11380.0,5848.45,,5380.96,,,,11505.48,,,,13330.67,7395.07,,630.61,,67854.83,,4423.1,2945.52,,1941.68,,3774.98,9808.3,5867.55,,3192.37,,,22869.37,,4279.69,5561.31,,14442.85,6738.89,7836.26,,,,,5409.62,10408.83,9967.03,,,11312.46,7557.7,12866.95,,5202.23,12454.31,,,7424.05,7923.44,,,10081.16,9609.28,,,15614.96,1849.44,6686.59,,,,,,3947.72,,,,,,7362.91,,10946.69,6460.39,6094.18,7809.63,
2014-09-30,5417.54,,11429.9,5889.1,,5414.26,,,,11479.0,,,,13342.15,7455.97,,628.23,,67800.13,,4444.88,2981.02,,1961.63,,3778.03,10011.89,5818.16,,3188.1,,,22699.37,,4319.31,5554.21,,14572.07,6793.93,7770.64,,,,,5421.13,10468.71,10009.39,,,11364.87,7607.65,12872.12,,5218.3,12542.92,,,7493.4,7999.11,,,10108.43,9684.16,,,15709.88,1855.31,6766.49,,,,,,3958.91,,,,,,7358.88,,11034.19,6457.44,6117.4,7836.45,
2014-10-08,5509.9,,11613.82,5965.97,,5477.42,,,,11607.46,,,,13378.78,7613.27,,630.71,,68129.06,,4510.3,3014.38,,1958.37,,3829.92,10184.53,5897.19,,3216.75,,,23260.27,,4311.37,5560.57,,15016.92,6861.19,7935.15,,,,,5485.31,10485.32,10228.62,,,11557.8,7681.94,13142.7,,5295.06,12723.9,,,7623.58,8009.18,,,10238.36,9660.8,,,15805.77,1857.66,6845.7,,,,,,4044.88,,,,,,7384.58,,11114.01,6531.11,6232.07,7963.8,
2014-10-09,5540.8,,11712.62,5949.31,,5492.95,,,,11911.74,,,,13435.7,7642.23,,634.32,,67672.55,,4549.53,3017.14,,1961.52,,3915.11,10152.07,5975.27,,3268.72,,,23065.2,,4361.93,5580.01,,15048.82,6994.3,7943.45,,,,,5502.5,10559.87,10292.65,,,11632.17,7692.65,13250.27,,5306.84,12803.28,,,7636.36,8138.73,,,10283.88,9641.93,,,15741.07,1856.76,6888.77,,,,,,4034.36,,,,,,7396.35,,11107.51,6578.48,6244.3,8019.79,
2014-10-10,5477.03,,11604.71,5923.59,,5475.69,,,,11725.54,,,,13315.82,7643.05,,627.36,,67504.86,,4513.95,3001.49,,1981.58,,3905.23,10086.41,5932.24,,3265.11,,,23443.78,,4349.92,5540.69,,15037.85,6978.08,7841.07,,,,,5461.1,10510.71,10414.75,,,11555.48,7663.48,13133.32,,5272.91,12672.8,,,7602.59,8040.67,,,10165.88,9533.47,,,15616.39,1849.94,6931.06,,,,,,4001.87,,,,,,7304.09,,11049.11,6713.9,6210.25,8018.71,
2014-10-13,5503.68,,11685.9,5896.18,,5420.93,,,,11793.68,,,,13198.91,7653.07,,615.45,,66907.95,,4478.4,3007.67,,1960.77,,3906.44,10048.6,5872.95,,3282.06,,,23735.17,,4449.07,5495.14,,15167.15,6938.56,7774.52,,,,,5415.76,10486.77,10503.84,,,11590.78,7641.08,13218.51,,5260.05,12640.33,,,7639.78,8079.77,,,10086.1,9529.98,,,15610.81,1834.86,6868.9,,,,,,3929.58,,,,,,7256.43,,11044.82,6668.17,6181.58,8038.73,
2014-10-14,5571.77,,11618.43,5918.48,,5414.01,,,,11698.49,,,,13143.83,7753.85,,614.18,,66816.16,,4452.88,3000.79,,1953.5,,3880.35,10038.69,5829.12,,3311.04,,,23472.44,,4415.13,5494.72,,15134.16,6933.34,7756.07,,,,,5404.41,10366.71,10455.47,,,11497.1,7631.47,13191.87,,5273.43,12580.62,,,7694.47,8025.54,,,10047.56,9563.93,,,15493.12,1831.97,6849.38,,,,,,3938.98,,,,,,7263.67,,11018.66,6735.34,6172.83,8043.23,
2014-10-15,5525.47,,11665.37,5924.7,,5437.57,,,,11713.11,,,,13174.75,7800.17,,624.25,,69176.16,,4455.71,3038.44,,2072.4,,3876.21,10062.6,5805.83,,3418.8,,,23064.21,,4369.17,5497.93,,15509.19,6935.38,7760.5,,,,,5426.39,10530.01,10402.54,,,11584.45,7818.35,13186.85,,5291.97,12568.86,,,7728.57,8045.77,,,10091.29,9520.32,,,15519.81,1841.1,6898.38,,,,,,3974.04,,,,,,7318.66,,11081.8,6736.59,6182.27,8080.58,
2014-10-16,5691.43,,11446.78,5816.31,,5429.83,,,,11485.4,,,,13119.09,7754.62,,622.23,,68210.52,,4417.56,3016.04,,2058.01,,3826.62,9904.87,5784.94,,3337.69,,,22610.64,,4287.03,5483.43,,15356.69,7003.88,7631.69,,,,,5391.02,10427.27,10176.39,,,11418.74,7854.99,13036.27,,5285.72,12376.79,,,7583.61,7967.58,,,9944.82,9476.23,,,15405.61,1849.11,6740.75,,,,,,3958.83,,,,,,7236.48,,10918.59,6619.5,6109.0,7946.95,
2014-10-17,5699.51,,11508.99,5729.23,,5413.49,,,,11296.97,,,,13303.63,7530.61,,620.13,,69328.31,,4330.43,2959.01,,2010.69,,3779.08,9830.89,5765.22,,3294.07,,,23159.54,,4204.24,5446.19,,15093.36,6854.35,7536.94,,,,,5317.65,10268.39,10154.51,,,11286.66,7753.24,12956.5,,5190.67,12260.07,,,7494.9,7859.64,,,9868.88,9480.44,,,15233.12,1841.37,6718.3,,,,,,3905.71,,,,,,7170.25,,10770.16,6607.42,5976.1,7857.29,
2014-10-20,5692.76,,11659.64,5846.69,,5492.45,,,,11471.09,,,,13308.8,7647.11,,620.58,,69646.83,,4383.28,3036.95,,2018.76,,3825.35,10046.97,5829.11,,3307.68,,,23082.91,,4237.56,5456.25,,15350.98,6873.75,7664.02,,,,,5353.41,10416.43,10227.95,,,11464.59,7912.83,13072.77,,5238.14,12420.55,,,7690.18,7952.65,,,9969.2,9649.91,,,15309.54,1847.72,6803.37,,,,,,3946.11,,,,,,7216.74,,10912.14,6666.58,6078.8,7969.22,
2014-10-21,5667.55,,11510.54,5778.33,,5438.78,,,,11316.55,,,,13207.37,7577.23,,615.51,,69371.33,,4344.63,3002.62,,2005.35,,3801.87,9996.09,5739.26,,3262.14,,,22481.4,,4180.81,5430.99,,15056.36,6761.86,7594.54,,,,,5300.83,10376.29,10109.87,,,11346.2,7898.98,12902.72,,5211.87,12304.49,,,7667.77,7876.98,,,9916.61,9646.1,,,15273.8,1838.63,6720.41,,,,,,3929.12,,,,,,7283.43,,10855.29,6594.21,6036.52,7913.4,
2014-10-22,5714.5,,11447.23,5726.99,,5418.46,,,,11103.14,,,,13065.52,7501.11,,621.16,,68309.2,,4304.53,2964.19,,1978.07,,3731.18,9941.31,5642.94,,3204.86,,,22734.36,,4136.76,5423.28,,14779.72,6705.07,7461.59,,,,,5261.47,10166.67,9977.47,,,11257.22,7833.32,12775.41,,5133.18,12162.45,,,7620.26,7735.9,,,9791.21,9499.97,,,15095.65,1841.0,6623.0,,,,,,3909.71,,,,,,7215.39,,10727.93,6544.7,5990.72,7814.28,
2014-10-23,5782.73,,11311.58,5637.56,,5353.78,,,,10889.94,,,,12836.09,7396.99,,616.61,,67665.09,,4221.63,2899.52,,1929.61,,3643.68,9825.81,5572.59,,3125.22,,,22552.35,,4067.13,5361.9,,14568.29,6660.12,7408.41,,,,,5190.45,9918.23,9784.55,,,11083.5,7680.7,12559.8,,5010.56,11915.94,,,7597.44,7563.77,,,9646.98,9361.9,,,14765.92,1837.09,6516.81,,,,,,3830.54,,,,,,7083.15,,10484.36,6540.6,5813.8,7691.31,
2014-10-24,5705.0,,11247.15,5672.76,,5371.19,,,,10924.22,,,,12733.81,7419.76,,620.61,,67279.91,,4224.37,2916.29,,1916.92,,3649.58,9870.34,5563.71,,3123.36,,,22098.51,,4053.69,5352.97,,14615.68,6645.04,7401.58,,,,,5201.05,10056.88,9833.16,,,11092.1,7703.59,12571.46,,5045.28,11909.71,,,7766.56,7571.79,,,9656.33,9447.78,,,14704.36,1834.71,6522.78,,,,,,3848.69,,,,,,7077.98,,10523.88,6504.03,5829.22,7715.14,
2014-10-27,5681.83,,11296.82,5685.87,,5408.6,,,,11011.84,,,,12800.13,7436.89,,604.32,,65123.04,,4262.86,2927.92,,1935.45,,3672.76,9907.41,5591.49,,3111.66,,,22353.89,,4021.65,5331.26,,14776.31,6609.3,7415.74,,,,,5205.4,10114.3,9784.52,,,11131.1,7726.79,12658.55,,5072.7,12009.56,,,7776.08,7559.39,,,9655.11,9508.34,,,14824.08,1810.8,6561.71,,,,,,3846.66,,,,,,7031.0,,10612.51,6509.96,5875.48,7762.69,
2014-10-28,5822.86,,11551.79,5825.43,,5567.9,,,,11493.52,,,,12958.59,7656.37,,614.5,,67546.95,,4355.31,2992.1,,2001.4,,3764.81,10151.73,5741.21,,3209.32,,,23476.11,,4115.51,5397.72,,15059.7,6953.14,7580.57,,,,,5312.58,10299.29,10067.9,,,11421.52,7886.54,13106.64,,5149.58,12310.29,,,7910.82,7733.36,,,9800.83,9642.69,,,15138.14,1828.83,6729.36,,,,,,3971.37,,,,,,7196.54,,10835.79,6619.56,6027.15,7949.85,
2014-10-29,5850.36,,11710.57,6041.81,,5626.79,,,,11662.25,,,,13047.43,7760.45,,629.72,,69434.66,,4402.42,3077.74,,2105.65,,3821.85,10294.61,5803.06,,3308.14,,,23653.62,,4169.53,5443.48,,15134.32,7128.63,7641.84,,,,,5364.34,10372.16,10274.8,,,11572.51,8048.84,13319.05,,5212.8,12459.2,,,8247.5,7845.27,,,9888.73,9727.82,,,15329.76,1851.89,6824.55,,,,,,4059.25,,,,,,7374.36,,11033.21,6687.27,6126.11,8048.47,
2014-10-30,5813.94,,11834.4,6203.79,,5645.77,,,,11661.7,,,,13088.52,7737.83,,628.85,,69783.59,,4411.26,3155.4,,2195.19,,3832.63,10279.19,5802.96,,3356.0,,,23242.37,,4209.96,5474.56,,15190.56,7414.51,7613.51,,,,,5401.83,10246.66,10264.44,,,11681.5,8076.45,13324.53,,5191.58,12554.04,,,8249.29,7959.75,,,9888.33,9718.51,,,15282.92,1873.95,6825.7,,,,,,4202.36,,,,,,7757.35,,11023.56,6721.07,6139.33,8041.53,
2014-10-31,5787.79,,11855.03,6164.88,,5609.63,,,,11675.28,,,,13254.7,7769.44,,655.04,,71806.6,,4451.05,3171.13,,2198.32,,3843.54,10222.96,5770.17,,3431.4,,,22963.94,,4306.06,5554.45,,15106.21,7373.56,7581.2,,,,,5427.57,10209.8,10410.99,,,11853.59,8124.78,13293.81,,5182.83,12630.83,,,8333.91,8003.57,,,9843.83,9714.69,,,15253.28,1927.3,6796.39,,,,,,4198.33,,,,,,7831.74,,11099.8,6803.59,6138.65,8057.58,
2014-11-03,5812.01,,11911.88,6467.77,,5671.12,,,,11781.27,,,,13265.73,7856.63,,647.14,,71928.89,,4465.83,3289.63,,2350.17,,3899.49,10351.13,5853.17,,3536.63,,,23112.47,,4317.96,5541.56,,15162.53,7550.21,7597.87,,,,,5472.3,10255.32,10486.78,,,12094.64,8286.3,13492.19,,5265.67,12847.49,,,8560.68,8048.87,,,9981.97,9773.21,,,15319.28,1911.55,6840.43,,,,,,4274.75,,,,,,7882.07,,11208.08,6997.47,6163.51,8133.21,
2014-11-04,5830.49,,11825.22,6601.79,,5639.75,,,,11946.46,,,,13140.05,7782.32,,643.08,,71906.1,,4443.85,3302.57,,2382.43,,3940.17,10259.99,5894.55,,3546.15,,,22785.25,,4403.5,5514.25,,14952.53,8037.71,7575.33,,,,,5488.53,10092.52,10450.81,,,12043.11,8267.83,13823.74,,5291.07,12815.25,,,8344.25,8175.95,,,9948.55,9735.86,,,15214.07,1910.39,6822.07,,,,,,4231.2,,,,,,7955.36,,11082.13,7033.23,6078.32,8120.86,
2014-11-05,5807.47,,11790.04,6496.11,,5617.84,,,,11886.1,,,,13073.25,7806.96,,645.78,,73594.52,,4487.4,3242.35,,2356.1,,3915.48,10255.54,5959.25,,3530.75,,,22859.01,,4315.32,5491.23,,14924.98,7819.54,7641.05,,,,,5441.82,10011.3,10407.97,,,12141.52,8164.33,13787.9,,5293.83,12778.07,,,8308.09,7998.09,,,9898.56,9750.73,,,15272.49,1887.13,6784.5,,,,,,4206.89,,,,,,7960.48,,11130.05,7008.85,6124.06,8132.19,
2014-11-06,5790.61,,11821.09,6518.12,,5690.19,,,,12128.1,,,,13129.49,7828.68,,640.61,,73690.23,,4502.34,3225.65,,2335.6,,3930.09,10401.64,5940.36,,3494.52,,,22946.39,,4302.73,5495.58,,15009.12,7956.11,7631.36,,,,,5456.14,10194.5,10464.05,,,12236.68,8148.12,13883.27,,5312.53,12918.78,,,8352.9,8038.69,,,9945.76,9790.01,,,15262.21,1883.75,6828.8,,,,,,4222.95,,,,,,7933.94,,11108.95,7044.18,6126.58,8137.99,
2014-11-07,5759.59,,11683.68,6494.3,,5671.73,,,,11934.88,,,,12979.38,7763.35,,646.58,,76227.96,,4461.74,3232.34,,2337.64,,3868.36,10343.36,5847.17,,3441.03,,,22885.35,,4242.95,5476.68,,14847.77,7687.88,7557.61,,,,,5403.44,10066.84,10415.05,,,12051.46,8115.03,13696.77,,5245.24,12739.72,,,8223.83,7924.18,,,9829.77,9808.56,,,15146.86,1887.84,6727.43,,,,,,4185.17,,,,,,7941.58,,11005.6,6962.64,6073.25,8064.15,
2014-11-10,5795.17,,11951.37,6680.37,,5678.31,,,,12188.29,,,,13411.02,7847.78,,666.84,,79339.01,,4498.93,3369.42,,2451.99,,3917.22,10372.31,5924.32,,3619.5,,,22838.47,,4331.42,5566.78,,14923.84,8089.99,7604.49,,,,,5485.26,10177.5,10548.15,,,12343.35,8208.66,13832.02,,5312.38,13019.22,,,8381.03,8123.5,,,9972.36,9850.84,,,15295.06,1941.45,6777.2,,,,,,4357.91,,,,,,8116.7,,11155.1,7084.74,6147.8,8124.59,
2014-11-11,5678.73,,11571.01,6476.02,,5526.01,,,,11919.37,,,,13368.31,7623.33,,670.82,,79907.04,,4398.62,3311.99,,2446.24,,3786.57,10024.25,5804.61,,3549.27,,,21895.97,,4336.59,5609.81,,14510.26,7870.05,7518.85,,,,,5472.72,9833.66,10402.41,,,11988.79,7950.13,13288.36,,5160.26,12712.79,,,8037.5,7974.16,,,9842.88,9739.71,,,14735.56,2046.59,6537.33,,,,,,4258.74,,,,,,7966.97,,10789.81,6861.73,5968.02,7849.0,
2014-11-12,5705.73,,11801.43,6533.01,,5565.6,,,,11981.36,,,,13520.99,7737.39,,677.45,,83414.13,,4515.13,3348.77,,2523.49,,3840.09,10195.94,5911.08,,3599.97,,,22324.1,,4431.13,5584.73,,14684.41,7980.83,7724.91,,,,,5475.87,9911.95,10615.14,,,12214.55,8074.38,13546.24,,5227.41,12947.44,,,8228.15,8105.55,,,10006.02,9868.99,,,15001.73,2019.98,6630.58,,,,,,4396.13,,,,,,8103.17,,11002.3,6964.39,6078.52,7998.85,
